,Year,Company Name,Country,Industry (Exiobase),Environmental Intensity (Sales),Total Environmental Cost,Working Capacity,Fish Production Capacity,Crop Production Capacity,Meat Production Capacity,Biodiversity,Abiotic Resources,Water production capacity (Drinking water & Irrigation Water),Wood Production Capacity,Macro Industry,CompanySymbol,TotalEsgScore,EnvironmentRiskScore,SocialRiskScore,GovernanceRiskScore,EsgRatingYear
3506,2012,SEVERN TRENT PLC,United Kingdom Of Great Britain And Northern Ireland,"Collection, purification and distribution of water (41)",-0.059207483588812795,-170374219.7009014,-166621440.8206432,-38238.39992280346,-2215868.990961231,-519503.56699133327,-6946.2832413957585,-3046.6105789409953,-969455.9622106338,280.9336481962653,"Collection, purification and distribution of water (41)",SVT.L,15.14,6.06,5.59,3.5,2022.0
3507,2012,TIETOEVRY OYJ,Finland,Computer and related activities (72),-0.005700211698798073,-13716377.495749664,-11152854.621186055,-2488.46986926483,-143886.55921347966,-33665.04553636405,-451.65313258458593,-246.89461877799093,-2382497.829813237,-286.4223799021395,Computer and related activities (72),TIETO.HE,,,,,
3508,2012,GLOBANT SA,Luxembourg,Computer and related activities (72),-0.005387783722636232,-694210.5448779559,-669513.8716417294,-162.93189902480464,-8822.115343822345,-2067.2718335945724,-28.53396418055457,-183.4445320078256,-13449.03582503667,16.660161440590304,Computer and related activities (72),GLOB.BA,,,,,
3509,2012,BANG & OLUFSEN AS,Denmark,Computer and related activities (72),-0.004120012321255004,-2189269.5279666204,-2142262.1521355603,-492.71113774777353,-28126.183899620828,-6590.299663567352,-88.95048780654366,-100.38703028297401,-11606.061720437872,-2.781891596117257,Computer and related activities (72),BO.CO,,,,,
3510,2012,CAPGEMINI SE,France,Computer and related activities (72),-0.00375247486943245,-50774847.292685874,-49658938.47607989,-12881.067044928013,-661303.0030443361,-154524.1237097811,-2228.370395891139,-17589.737327362403,-271693.8787539936,4311.363670312195,Computer and related activities (72),CAP.PA,10.08,0.5,5.75,3.83,2022.0
3511,2012,SAGE GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Computer and related activities (72),-0.003548589418148047,-7729157.966926381,-7197074.362565506,-1791.3787358754246,-95596.53042460077,-22418.045694568566,-311.8396571553553,-2122.429215361116,-410147.16418669856,303.7835533879306,Computer and related activities (72),SGE.L,17.72,1.27,11.17,5.28,2022.0
3512,2012,INDRA SISTEMAS SA,Spain,Computer and related activities (72),-0.003399291240045918,-13295972.602464642,-10626228.69101814,-2598.2074267531175,-141632.08990473283,-33185.49540640408,-460.75368468995526,-1487.9541405980535,-2490866.8573677503,487.44648442903207,Computer and related activities (72),0HA9.IL,,,,,
3513,2012,SAP SE,Germany,Computer and related activities (72),-0.0028044617685157635,-59978400.83000404,-56762873.676983744,-12935.592430060857,-746735.3618345704,-174837.22310840077,-2356.379726447042,-50841.2501635385,-2227852.653367778,31.307610518345086,Computer and related activities (72),SAP,,,,,
3514,2012,SDL PLC,United Kingdom Of Great Britain And Northern Ireland,Computer and related activities (72),-0.0026464030573731382,-1158340.5227100232,-1059979.6316213591,-271.64315690767563,-14072.8290624752,-3300.4815994784003,-46.587149403058966,-426.51768659058496,-80303.8799624978,61.04752868907451,Computer and related activities (72),@SDL PLC,,,,,
3515,2012,ACCENTURE PLC,Ireland,Computer and related activities (72),-0.002356210830746386,-70163210.77480341,-68632195.65954626,-17145.15672292662,-910795.2100352555,-212917.46221134157,-2997.5391029851685,-16541.593433531383,-374374.1769059583,3756.0231548716474,Computer and related activities (72),ACN,9.71,0.29,4.58,4.83,2022.0
3516,2012,ATOS SE,France,Computer and related activities (72),-0.002155470622871198,-25131578.301489096,-24573893.291619368,-6933.548603098755,-327562.0095994698,-76350.89756676082,-1161.9616678009822,-15156.75310253228,-134234.86209986068,3715.0227698112,Computer and related activities (72),ATO.PA,10.2,0.01,4.98,5.2,2022.0
3517,2012,AMADEUS IT GROUP SA,Spain,Computer and related activities (72),-0.002019541840132901,-7748340.267581445,-5554547.143819282,-1435.1686370318919,-74174.58282665575,-17370.64153801393,-249.31131647323406,-1459.5320600573548,-2099582.0229340605,478.1355501322573,Computer and related activities (72),AMADY,,,,,
3518,2012,TOMTOM NV,Netherlands,Computer and related activities (72),-0.0018434197703200408,-2569025.8370531583,-2118943.187218991,-580.6426933320341,-28237.52244098006,-6578.873497846184,-99.30015156948842,-1285.6305721384722,-413604.4634379955,303.78295969500243,Computer and related activities (72),TMOAY,,,,,
3519,2012,DASSAULT SYSTEMS SA,France,Computer and related activities (72),-0.0013097616956710815,-3502254.1521641356,-3217782.264309284,-1037.1748542063642,-42964.56408629073,-9970.839647735138,-165.84432909745482,-3476.0330270905024,-227709.43113196,851.9992215284858,Computer and related activities (72),@DASSAULT SYSTEMS SA,,,,,
3520,2012,ATEA ASA,Norway,Computer and related activities (72),-0.0008534370577593109,-3208316.4153874456,-3123221.12373087,-760.1954906806789,-41570.451498076916,-9708.244849456763,-133.98470273140188,-1013.7173881003663,-32014.2826777256,105.58495019703253,Computer and related activities (72),ATEA.OL,,,,,
3521,2012,SACYR SA,Spain,Construction (45),-0.2286926829768913,-1089488176.1253958,-211163203.94035736,-74043.53240065298,-2901994.952025641,-672722.8531209993,-11595.266361877257,-3157.757355825284,-874735322.2222757,73864.39850231944,Construction (45),VHM.SG,,,,,
3522,2012,ROCKWOOL A/S,Denmark,Construction (45),-0.15270806566219397,-400451444.9499483,-390394489.8194134,-139081.40543604063,-4994957.212349097,-1188414.3858611463,-18573.581939175536,-735.8499870228355,-3757497.332664299,42304.63770198598,Construction (45),ROCK-B.CO,,,,,
3523,2012,ABENGOA SA,Spain,Construction (45),-0.08747370461312456,-897539756.2465206,-394648714.18795836,-283311.19882109197,-6050685.874659582,-1377387.983508384,-38852.88868893806,-6801.186412875423,-495728327.95121324,594325.0247420443,Construction (45),AGOAF,,,,,
3524,2012,BOSKALIS WESTMINSTER NV,Netherlands,Construction (45),-0.07978215868231577,-324035221.15234715,-316288139.8610333,-75841.14896563391,-4192550.8419879274,-981771.2903792434,-13525.406214064154,-20607.188775788116,-2472578.523190243,9793.10819911397,Construction (45),KBWA.BE,,,,,
3525,2012,COMPAGNIE DE SAINT GOBAIN,France,Construction (45),-0.07504201115199481,-4273486093.270751,-4064201134.5391593,-1413321.8597148426,-54237870.52994512,-12761612.646992773,-210292.79504612132,-13102.317716288992,-141650926.5801316,1002167.9979558433,Construction (45),SGO.PA,20.18,8.43,6.14,5.61,2022.0
3526,2012,WEBUILD SPA,Italy,Construction (45),-0.060632844063384726,-175881521.36482716,-73421052.42410584,-35764.91651716294,-1037426.068173693,-241656.78953122703,-5291.043284222619,-9854.52085141289,-101189710.90638399,59235.304020402,Construction (45),IPJ1.MU,,,,,
3527,2012,STRABAG SE,Austria,Construction (45),-0.023186034109675877,-396847374.74321604,-387424909.9923533,-94101.2274436411,-5127463.688901955,-1202167.727667002,-16527.465926221084,-13565.228921101208,-2978417.5524396766,9778.140437101867,Construction (45),STR.VI,,,,,
3528,2012,FERROVIAL SA,Spain,Construction (45),-0.022076237487608424,-223686424.51308346,-179579494.65143043,-42698.7622742737,-2389704.3269015267,-558832.8338836301,-7604.879875220818,-6716.191549534273,-41104760.29373546,3387.4265666156516,Construction (45),FRRVY,,,,,
3529,2012,OBRASCON HUARTE LAIN SA,Spain,Construction (45),-0.020360169944381685,-125913398.52354772,-80837879.3628231,-23656.01915637488,-1080999.2724665126,-250101.53628250884,-3761.0688847720944,-4099.199462590179,-43722841.25030712,9939.1858353125,Construction (45),0MKG.IL,,,,,
3530,2012,ASSA ABLOY AB,Sweden,Construction (45),-0.018753453952335818,-134380544.6329492,-131475408.92678753,-30033.15290873294,-1742995.614031603,-408266.2221634546,-5458.449781773362,-199.29981959519247,-717907.0876425129,-275.87981397578477,Construction (45),ASSA-B.ST,17.06,7.93,3.45,5.68,2022.0
3531,2012,VINCI SA,France,Construction (45),-0.014685964992893267,-758606535.1445572,-730956117.1624717,-170635.61180582544,-9759209.472882343,-2272598.4882535352,-30707.653236889582,-11884.595016919644,-15414506.606822366,9124.445932373283,Construction (45),DG.PA,27.27,6.69,11.93,8.65,2022.0
3532,2012,BUDIMEX SA,Poland,Construction (45),-0.013117083468144289,-25732443.784299795,-21499567.137069866,-5138.562311200546,-276493.2307234907,-64769.5045369923,-891.6790985489623,-5375.832165678459,-3880105.566408025,-102.27197490247408,Construction (45),BDX.WA,,,,,
3533,2012,KINGSPAN GROUP PLC,Ireland,Construction (45),-0.012415146760475124,-26657041.245265972,-26074846.36017592,-5943.268484184594,-348131.76304063713,-81032.24787744184,-1083.9832284078984,-119.01835954522085,-145940.50214536925,55.8980455419325,Construction (45),KRX.IR,,,,,
3534,2012,EIFFAGE,France,Construction (45),-0.009666917884252503,-178771373.49405974,-170274570.3500578,-40183.83459937354,-2278105.697494718,-528574.5350397009,-7188.8447684533085,-4254.810707072133,-5641762.069536153,3266.648143575115,Construction (45),FGR.PA,34.52,8.43,15.66,10.43,2022.0
3535,2012,KONINKLIJKE BAM GROEP NV,Netherlands,Construction (45),-0.008800298163419592,-85900281.39390314,-83979913.51658806,-19111.158389841792,-1048839.6176788562,-243658.49849560612,-3350.674289562072,-49525.57353440653,-552670.2301802069,-3212.124746589445,Construction (45),BAMNB.AS,,,,,
3536,2012,JOHNSON CONTROLS INTL PLC,Ireland,Construction (45),-0.008766894067318346,-91201998.98231275,-76296178.40308048,-22521.04038186284,-1034258.243845528,-242080.04969986095,-3768.3227828559125,-843.8666320043285,-13617979.341654934,15630.2857647867,Construction (45),@JOHNSON CONTROLS INTL PLC,,,,,
3537,2012,HOCHTIEF AG,Germany,Construction (45),-0.00844432443050682,-284178463.87252593,-277595967.512224,-75538.02955888041,-3499376.021418835,-817268.2095441537,-12674.863462349667,-64377.84058021398,-2144948.2093585096,31686.81362110114,Construction (45),HOT.DE,26.43,7.49,12.28,6.66,2022.0
3538,2012,LINDAB INTL AB,Sweden,Construction (45),-0.008287186396217366,-8478374.529210469,-8277776.82943642,-1888.2285665910997,-109294.55010987644,-25570.356171814787,-342.57302532071463,-28.454913216190846,-63434.14841085468,-39.388576370639086,Construction (45),@LINDAB INTL AB,,,,,
3539,2012,GEBERIT AG,Switzerland,Construction (45),-0.008113218301685795,-17014710.709664464,-16610138.303188968,-6258.45048567615,-214925.73857980955,-50551.89081414922,-848.7437445345827,-595.1317618097032,-134940.7976406123,3548.34655110235,Construction (45),GEBN.SW,13.09,5.55,2.18,5.36,2022.0
3540,2012,BALFOUR BEATTY PLC,United Kingdom Of Great Britain And Northern Ireland,Construction (45),-0.007626721439287905,-135055350.88918358,-130875315.6167464,-31344.687980861552,-1742436.6298625462,-407930.20734615554,-5585.188386714707,-10069.832973690127,-1986284.9955220046,3616.269634793176,Construction (45),BBY.L,,,,,
3541,2012,SKANSKA AB,Sweden,Construction (45),-0.006940776738497784,-137996059.4001398,-134678351.9181725,-30706.07618574501,-1775686.3792825595,-415266.0294647603,-5567.424292047092,-552.981223634959,-1089163.1299269611,-765.4615915778495,Construction (45),SKA-B.ST,27.41,4.89,13.34,9.18,2022.0
3542,2012,KIER GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Construction (45),-0.0064730603663882965,-21360896.102678075,-20895860.032100327,-5042.339112215803,-278250.61284528545,-65127.13957464656,-895.427618762056,-1876.54146962902,-114517.91189309522,673.9019358890918,Construction (45),KIE.L,,,,,
3543,2012,VEIDEKKE A/S,Norway,Construction (45),-0.004881785526347949,-17395171.555001322,-16720269.557228198,-4240.504194893836,-223093.0902428926,-51783.45598898092,-730.31613589942,-950.0180163621927,-395027.01404634496,922.4008522511557,Construction (45),VK4.BE,,,,,
3544,2012,MORGAN SINDALL GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Construction (45),-0.004335370754366611,-14423548.47802449,-14108970.012669533,-3492.4221089797434,-187990.0777744604,-43964.916718348664,-613.1594225567076,-1891.8828084105232,-77305.41782628771,679.4113040918788,Construction (45),MGNS.L,,,,,
3545,2012,REDROW PLC,United Kingdom Of Great Britain And Northern Ireland,Construction (45),-0.002461071438412109,-1915472.2914314962,-1873520.7020444523,-490.65103001514285,-24998.030505535196,-5835.256143309647,-84.04361143425689,-442.58838207600974,-10259.961668427133,158.94195375389612,Construction (45),RDW.L,,,,,
3546,2012,TAYLOR WIMPEY PLC,United Kingdom Of Great Britain And Northern Ireland,Construction (45),-0.002387024480058827,-7832492.875652995,-7660898.700385544,-2014.1827139757224,-102228.17115880884,-23859.76210400955,-344.42712185311046,-1865.9134337261717,-41951.80393997992,670.0852049052332,Construction (45),TW.L,12.53,4.69,3.87,3.98,2022.0
3547,2012,PERSIMMON PLC,United Kingdom Of Great Britain And Northern Ireland,Construction (45),-0.0013061627726135676,-3654146.180747247,-3573432.263860442,-1040.7791431715746,-47816.01679311815,-11118.80313691632,-170.5326866224886,-1590.878348101155,-19548.22162370947,571.3148448359925,Construction (45),PSN.L,16.59,6.32,5.55,4.72,2022.0
3548,2012,JM AB,Sweden,Construction (45),-0.0012399525449535668,-2378547.4885426383,-2295642.1075369166,-516.0005293583123,-29036.743758518318,-6707.353387152741,-91.87629486383997,-53.35296228035784,-46426.20049285252,-73.85358069494829,Construction (45),JM.ST,,,,,
3549,2012,FOMENTO DE CONSTRUC Y CONTRA,Spain,Construction (45),0.937794868230066,13787441467.365524,-2989131425.391116,-869603.2264483278,-40357818.335615985,-9448514.585708473,-144961.74262031977,-9745.055874587495,16826867354.01189,536181.6910189168,Construction (45),FCC.MC,,,,,
3550,2012,OMV PETROM,Romania,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-1.9705526580836958,-15364180116.718061,-15006034073.973652,-3491657.0148849045,-199538617.01223165,-46703754.005836315,-629614.518950729,-1137185.7870812158,-106783506.4017815,138291.9963610709,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",PETB.IL,,,,,
3551,2012,ENI SPA,Italy,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.32572836268049804,-54312337029.957016,-12265027109.450636,-4095805.3113753423,-167203866.55399334,-38774644.89774075,-646068.8117632661,-1299142.8057545018,-41838846999.56367,3556607.437916193,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",E,,,,,
3552,2012,SBM OFFSHORE NV,Netherlands,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.19355283119985991,-554131676.2118311,-541872768.5831673,-173063.1639857309,-7396188.292172373,-1730945.612217686,-28301.182136830288,-2825.3085274831196,-3079032.792487595,151448.72286392917,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",SBFFY,,,,,
3553,2012,DNO ASA,Norway,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.18367470065430408,-93750392.3575803,-91636138.14811589,-21184.004529121972,-1230433.780145849,-284112.72781321936,-3843.5457507804617,-1966.2711994734502,-574123.9609385496,1410.0809125917808,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",DNO.OL,,,,,
3554,2012,TULLOW OIL PLC,United Kingdom Of Great Britain And Northern Ireland,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.11410447464054412,-167932482.93022612,-155509989.03897002,-43834.59112029321,-2133617.249545312,-482668.0002085343,-7386.868232821089,-79707.33108174695,-9701601.01680516,26321.16573780929,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",TLW.L,,,,,
3555,2012,MOL HUNGARIAN OIL,Hungary,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.08817582132467372,-2214863920.076538,-2178542199.499648,-608099.198574101,-28798644.070829023,-6733876.068172529,-98754.5030623715,-33201.90421101908,-244443.1291125156,195298.29707186882,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",MOL.BD,26.12,10.77,6.38,8.97,2022.0
